"","ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated","freq"
"1","M13324","BIOCARTA_HIF_PATHWAY",13.5495327102804,10,0.0444874955970412,6.37775199765239e-06,0.00247785290385909,"","HIF1A, LDHA, LDHA",3
"2","M6917","BIOCARTA_EPONFKB_PATHWAY",18.4766355140187,10,0.0117995127044901,0.000812048052711059,0.0233939384389594,"","HIF1A, SOD2",2
"3","M13158","BIOCARTA_LONGEVITY_PATHWAY",6.77476635514019,1,0.00591715976331361,0.0042441025879991,0.0042441025879991,"","SOD2",1
"4","M8179","BIOCARTA_RAB_PATHWAY",7.81703810208483,10,0.00593477035784728,0.00597289784731906,0.00696603098880273,"","RAB2A",1
"5","M22025","BIOCARTA_PRC2_PATHWAY",7.2586782376502,1,0.00602409638554217,0.00604395281608932,0.00604395281608932,"","SUZ12",1
"6","M5202","BIOCARTA_P53HYPOXIA_PATHWAY",4.83911882510013,10,0.00597020245223838,0.00670056860255878,0.00892751964741015,"","HIF1A",1
"7","M12975","BIOCARTA_VEGF_PATHWAY",3.76375908618899,1,0.00602409638554217,0.01333452960245,0.01333452960245,"","HIF1A",1
"8","M12095","BIOCARTA_IL1R_PATHWAY",3.27811275248719,1,0.00602409638554217,0.0152468659204952,0.0152468659204952,"","IL1RN",1
"9","M17400","BIOCARTA_ALK_PATHWAY",2.74652690073251,7,0.00595238095238095,0.037723381689468,0.037723381689468,"","BMPR1A",1
