sgRNA	Gene	T0_rep1	T0_rep2	T12_DMSO_rep1	T12_DMSO_rep2	T12_MYCi_rep1	T12_MYCi_rep2
Obscn_5	Obscn	843.7380335159946	789.3183662348652	816.3778479040895	483.25445085180894	1090.77695974399	608.9957554399775
Nudt19_4	Nudt19	486.58290476553475	525.6577528560956	471.83128306284743	374.5221994101519	455.3528105193127	434.2017269133295
Etnk2_4	Etnk2	649.5963694933823	761.87104686105	745.0545144178451	961.6763571950997	833.0886647001062	1182.3647025178357
4933412E24Rik_3	4933412E24Rik	1197.616509709111	1217.6628958565254	1080.8228228300109	976.173990720654	1248.0806579233888	710.3094917197544
Kdm2a_4	Kdm2a	534.9135299863539	489.8930639750638	147.03579518702688	194.5099164678531	131.43137939989253	129.14718031268262
Dfna5_2	Dfna5	377.6342072338578	368.45946916969996	410.38348805931383	288.74453438395585	323.92143111942016	287.24114241958716
Stoml1_3	Stoml1	222.81237389936945	258.6701916744395	231.5265133168856	130.47870172998842	320.8167528658794	179.24737957191294
Ube2r2_3	Ube2r2	745.4384567956846	792.6453140377519	489.3877959209999	535.2043043183784	588.8539754215658	730.3495714234465
Pcgf5_3	Pcgf5	648.7772063540464	656.2404541193979	784.5566683486882	1268.5429334859984	854.8214124748915	1037.6307935467257
Med4_3	Med4	486.58290476553475	489.8930639750638	127.28471822160536	68.86375924638277	196.62962272424866	143.62057120979358
Tmem211_3	Tmem211	867.4937645567362	855.0255853418771	1169.702669174408	994.2960326275969	1194.2662348620156	1545.3128127069265
Hey2_5	Hey2	154.0026701951524	127.25575346041556	166.78687215244838	129.27056560285888	262.86275879978507	122.46715374478524
Pex12_4	Pex12	354.6976393324521	334.35825419011144	494.8742061891725	128.06242947572937	472.94598728937706	118.01380269952031
Sept1_4	Sept1	2420.627076737635	2354.6473074930486	3126.156570804773	2496.009238649593	2727.9772921111553	2555.1101622207466
Ppp1r21_4	Ppp1r21	1366.3641164123098	1293.3509583721973	1197.134720515271	1345.8636456222878	1159.079881321887	1175.6846759499383
Fermt2_5	Fermt2	955.1442204656794	927.3867000546624	1267.360771947881	432.512733512369	1087.6722814904492	370.7414745183044
Klk8_1	Klk8	1248.4046243479377	1318.3030668938475	1388.0617978476791	1186.389676841191	1500.5944892113714	1128.9244899746566
Irgq_1	Irgq	456.2738686101058	468.2679032563004	509.13887288642144	451.84291154644137	526.7604103507504	566.6889205099608
Gng4_1	Gng4	629.1172910099843	617.1488174354794	560.7111294072442	526.7473514284717	655.0871114971021	325.094626304339
Olfr250_4	Olfr250	892.0686587368137	780.1692597769268	900.8685660339482	726.089812404843	724.4249258261793	1142.2845431104513
Mvb12a_2	Mvb12a	309.64366666897666	296.09835445691465	300.65528269586093	222.2970473918321	303.2235760958151	364.061447950407
Camk2g_1	Camk2g	938.7609576789611	860.016007046207	1159.827130691697	807.034932922521	759.611279366308	561.1222317033796
Cpeb4_4	Cpeb4	653.6921851900619	583.8793394066125	726.4007195060582	952.0112681780636	561.9467638908791	1273.6583989457665
Myh15_4	Myh15	268.6855097021808	257.0067177729961	231.5265133168856	802.2023884140028	226.6415125084761	819.4165923287449
Lemd1_1	Lemd1	1807.893048514369	1722.5272249445793	1923.5354400213291	1798.9146932958588	1663.0726511466717	1687.8200461554038
Galntl6_2	Galntl6	755.2684144677156	840.8860571796087	1053.3907714891477	1511.3782950390325	1069.0442119692045	1835.8939684104623
Usp9x_2	Usp9x	622.563985895297	665.3895605773363	347.8384110021457	693.4701369723458	425.34092073508526	554.4422051354823
Mis18bp1_4	Mis18bp1	221.99321076003355	237.8767679063977	136.06297465068158	55.57426184795803	147.98966341877662	40.08015940738426
Aldh1a1_2	Aldh1a1	789.673266319824	828.4100029187837	705.552360487002	1924.560850517329	626.110114464055	1606.546389579319
Hunk_2	Hunk	268.6855097021808	268.6510350830995	211.77543635146407	181.22041906942835	299.084005091094	292.80783122616833
Dcaf17_1	Dcaf17	357.9742918897958	336.0217280915548	474.0258471701165	641.5202835057763	562.9816566420593	878.423493678505
Dusp23_5	Dusp23	248.20643121878288	224.568976694851	215.06728251236765	1460.6365776995924	272.17679356040736	1422.8456589621412
Irf7_5	Irf7	645.5005537967027	651.2500324150678	827.3506684404348	505.00090114014034	754.4368156104067	423.0683493001672
Uba5_3	Uba5	577.5100132318215	573.0667590472308	265.542256979556	157.0576965268379	263.8976515509653	309.5078976459118
Bysl_1	Bysl	204.79078483397927	199.61686817320088	120.70102589979818	120.81361271295224	174.8968749494633	81.27365657608475
Zcchc5_4	Zcchc5	738.0659885416613	756.0488882059983	880.0202070148922	838.4464722278885	1028.6833946731747	1108.8844102709645
Cckar_4	Cckar	956.7825467443512	1021.3729754862111	863.5609762103743	2085.2429554255555	1005.915754147209	1983.9678906655208
Aff1_3	Aff1	199.05664285862787	199.61686817320088	227.13738510234748	335.8618433420072	389.1196744437763	518.8153967733629
Hdac2_4	Hdac2	1696.4868615646844	1684.2673252113823	1520.8329263374571	1363.9856875292307	1246.0108724210284	1599.8663630114218
Prkar2a_5	Prkar2a	353.0593130537803	321.0504629785647	499.26333440371064	527.9554875556013	399.4686019555789	493.2086282630896
Muc20_5	Muc20	685.6395476241627	704.4811972612548	1180.675489710753	1180.3489962055432	980.0434353677026	1381.6521617934407
Clca4b_1	Clca4b	792.9499188771678	830.0734768202269	592.5323089626456	677.764367319662	1014.194896156651	770.4297308308307
Sac3d1_1	Sac3d1	583.244155207173	652.9135063165112	313.8226673394753	887.980053440199	283.56061382339016	902.916924427462
Tmed8_4	Tmed8	993.6448880144675	936.5358065126007	1086.3092330981835	537.6205765726374	1006.9506468983892	291.6944934648521
Bag1_2	Bag1	723.3210520336148	741.0776230930082	854.782719781298	513.457854030047	755.4717083615869	557.7822184194309
Susd4_5	Susd4	865.8554382780644	903.2663284837339	1049.0016432746097	401.1011942070014	1138.3820262982817	760.4096909789847
Slco4a1_3	Slco4a1	1008.389824522514	950.6753346748692	1098.3793356881633	920.599728872696	937.6128325693121	965.2638390611709
Usp14_4	Usp14	335.0377239883901	315.22830432351304	276.5150775159013	230.75400028173877	257.6882950438838	419.72833601621846
Vcpip1_5	Vcpip1	231.00400529272864	197.95339427175753	220.5536927805403	281.4957176211787	234.92065451791814	217.10086345666474
Ccdc67_3	Ccdc67	930.5693262856018	810.1117900029069	914.0359506775626	1361.5694152749718	1101.1258872557926	1387.2188506000218
Osgepl1_3	Osgepl1	686.4587107634985	662.0626127744496	853.6854377276635	886.7719173130694	1111.474814767595	706.9694784358056
Rab33b_3	Rab33b	253.1214100547984	218.74681803979928	237.01292358505825	227.1295919003502	307.3631471005361	238.2542809216731
Sart3_1	Sart3	183.49254321124545	165.5156531936124	49.3776924135538	27.787130923979014	57.953994066094346	30.060119555538193
Tomt_2	Tomt	817.5248130572453	815.1022117072368	799.9186170995715	327.4048904521006	781.3440271410934	394.1215675059452
2310046K23Rik_3	2310046K23Rik	390.7408174632325	339.3486758944415	233.72107742415466	302.03403178238057	532.9697668578319	577.8222981231231
Senp6_1	Senp6	378.4533703731937	403.3924211000101	305.04441091039905	130.47870172998842	157.30369817939894	175.90736628796424
S100a7a_4	S100a7a	326.026929455695	367.6277322189783	282.0014877840739	233.1702725359978	345.65417889420553	139.1672201645287
Hecw2_2	Hecw2	924.0160211709145	826.7465290173403	1029.2505663091881	1614.069865845042	781.3440271410934	1288.1317898428774
Ipcef1_1	Ipcef1	507.88114638826863	445.81100558681527	488.29051386736535	634.2714667429992	700.6223925490334	533.2887876704739
Rnf216_2	Rnf216	742.1618042383409	781.8327336783701	787.8485145095917	1296.3300644099775	793.7627401552564	1664.439953167763
Gdi2_2	Gdi2	832.2697495652918	817.5974225594019	638.6181552152958	543.6612572082851	538.1442306137332	535.5154631931064
Klhdc2_4	Klhdc2	639.7664118213513	626.2979238934178	521.2089754764012	779.247801998542	639.5637202293983	740.3696112752925
Fcgr4_1	Fcgr4	895.3453112941575	925.723226153219	979.8728738956344	1385.732137817562	1134.2424552935606	1068.8042508635801
Myt1_1	Myt1	554.5734453304159	511.5182246938272	644.1045654834685	991.8797603733378	449.1434540122312	1050.9908466825207
Ppl_4	Ppl	632.393943567328	564.7493895400141	836.128924869511	672.9318228111439	660.2615752530035	1074.3709396701613
Zfp583_4	Zfp583	353.0593130537803	351.82473015526654	197.5107696542152	280.28758149404916	234.92065451791814	273.88108928379245
Ilk_4	Ilk	1439.2696358132064	1292.5192214214755	982.0674380029034	620.9819693445745	702.692178051394	728.122895900814
Olfr1352_5	Olfr1352	833.0889127046277	879.9776938635272	750.5409246860178	1402.6460435973754	836.193342953647	1123.3578011680754
4931400O07Rik_4	4931400O07Rik	437.43311640537974	476.5852727635171	433.4264111856389	556.9507546067098	464.666845279935	791.5831482958391
Gpr27_2	Gpr27	661.883816583421	679.5290887396046	487.19323181373085	332.23743496061866	704.7619635537544	585.6156624523367
Psmc5_2	Psmc5	734.7893359843176	770.1884163682668	527.7926677982084	1220.2174884008175	488.4693785570809	1023.1574026496148
Lemd1_3	Lemd1	488.2212310442066	493.2200117779505	528.889949851843	1421.9762216314477	548.4931581255357	2251.168953381416
Olfr624_1	Olfr624	445.6247477987389	439.1571099810419	373.0758982357398	252.50045057007017	526.7604103507504	448.67511781044044
1810046K07Rik_4	1810046K07Rik	306.367014111633	317.7235151756781	432.32912913200437	338.2781155962663	434.65495549570755	498.7753170696708
Kcnmb2_3	Kcnmb2	731.512683426974	711.9668298177498	1044.6125150600715	983.4228074834311	790.6580619017157	718.102856048968
Fnta_5	Fnta	398.93244885659163	425.0175818187735	72.42061553987891	41.07662832240376	43.46549554957076	22.266755226324587
Ppp3r2_5	Ppp3r2	883.0578642041187	797.6357357420818	564.0029755681478	1010.0018022802807	659.2266825018231	1029.8374292175122
Becn1_5	Becn1	1290.1819444540695	1272.5575346041555	748.3463605787488	1283.0405670115526	602.307581186909	1134.4911787812377
Cep126_4	Cep126	658.6071640260774	694.5003538525947	616.6725141426052	671.7236866840144	676.8198592718875	590.0690134976016
Slc35a4_1	Slc35a4	732.3318465663099	708.6398820148631	667.1474886097935	744.2118543117857	554.7025146326173	797.1498371024203
Cnrip1_5	Cnrip1	821.6206287539248	789.3183662348652	774.6811298659774	616.1494248360564	668.5407172624455	696.9494385839596
Olfr922_2	Olfr922	750.3534356317001	805.1213682985768	842.7126171913183	1289.0812476472004	863.1005544843337	1225.7848752091686
Chst14_1	Chst14	810.152344803222	865.0064287505371	887.7011813903339	1064.3679280011092	893.112444268561	919.6169908472054
Fshr_4	Fshr	1449.9187566245732	1428.9240813398296	1597.6426700918742	1575.409509776897	1661.0028656443112	1577.599607785097
Il18_4	Il18	1516.2709709107826	1566.992415159627	1287.1118489133023	1109.0689647049014	1402.279677849247	1535.2927728550803
Cklf_3	Cklf	308.82450352964077	327.7043585843381	200.8026158151188	135.3112462385065	211.11812124077224	170.3406774813831
Olfr194_2	Olfr194	663.5221428620929	662.8943497251712	637.5208731616613	987.0472158648198	655.0871114971021	1019.8173893656661
Atp1a1_5	Atp1a1	851.9296649093538	726.9380949307398	159.1058977770067	65.23935086499421	230.78108351319713	189.267419423759
Mfsd6l_3	Mfsd6l	346.5060079390929	449.96969034042365	297.3634365349573	588.3622939120773	313.5725036076176	686.9293987321136
A830005F24Rik_5	A830005F24Rik	152.36434391648058	133.07791211546726	66.93420527170626	48.325445085180895	123.15223739045048	64.57359015634131
Olfr331_1	Olfr331	775.7474929511135	797.6357357420818	907.4522583557554	2637.3611655237473	910.7056210386254	2688.710693578694
Nr1d2_4	Nr1d2	647.9580432147104	651.2500324150678	732.9844118278653	771.9989852357647	620.9356507081537	594.5223645428665
Sc5d_4	Sc5d	1546.5800070662115	1653.4930580346806	1796.2507217997238	2935.7707889247395	1699.2938974379806	2099.7550178424085
Zfp940_3	Zfp940	566.8608924204547	540.6290179690857	697.8713861115604	415.59882773255566	520.5510538436688	435.3150646746457
Dsc3_2	Dsc3	407.1240802499508	481.5756944678471	508.0415908327869	467.54868119912516	688.2036795348704	754.8430021724035
Ms4a5_1	Ms4a5	531.6368774290102	492.3882748272288	373.0758982357398	418.01509998681473	359.1077846595489	312.84791092986046
Olfr1199_5	Olfr1199	603.723233690571	726.9380949307398	708.8442066479057	750.2525349474333	569.1910131491409	619.0157952918236
Fbxl21_3	Fbxl21	250.66392063679064	235.3815570542327	354.42210332395285	316.5316653079349	451.2132395145917	489.86861497914094
Txndc15_4	Txndc15	670.0754479767802	527.321226757539	390.6324110938923	393.85237744422426	373.59628317607246	574.4822848391743
Ampd2_5	Ampd2	457.09303174944176	523.1625420039306	666.0502065561591	677.764367319662	625.0752217128747	523.2687478186278
Tbrg4_2	Tbrg4	865.0362751387285	771.85189026971	582.6567704799348	502.5846288858813	369.45671217135146	334.00132839486884
Pof1b_1	Pof1b	339.9527028244056	369.29120612042163	438.91282145381155	596.819246801984	518.4812683413084	690.2694120160622
Tnfsf4_1	Tnfsf4	360.43178130780353	280.2953523932029	308.3362570713026	189.677371959335	220.43215600139456	326.20796406565523
Ms4a7_4	Ms4a7	477.5721102328397	530.6481745604257	522.3062575300357	317.73980143506435	438.7945265004286	202.62747255955375
Hook2_2	Hook2	1534.2925599761727	1589.449312829112	2644.4497492592145	1630.983771624855	2048.0527545857267	1564.2395546493024
Prss29_4	Prss29	919.9202054742349	871.6603243563105	1020.4723098801119	1215.3849438922996	1311.2091157453845	1643.2865357027547
Bpifa5_1	Bpifa5	639.7664118213513	599.6823414703243	731.8871297742307	749.0443988203039	716.1457838167372	733.6895847073952
Eml2_2	Eml2	538.1901825436976	538.9655440676423	996.3321047001523	821.5325664480752	954.1711165881961	887.3301957690348
Akip1_4	Akip1	244.1106155221033	235.3815570542327	364.2976418066636	392.6442413170948	243.1997965273602	241.5942942056218
Limk1_2	Limk1	602.084907411899	595.5236567167159	554.1274370854371	380.56288004579955	570.2259059003211	404.14160735779126
Ppp2r2b_4	Ppp2r2b	647.1388800753746	617.1488174354794	461.9557445801367	718.8409956420658	508.1323408295058	866.1767783040265
Slain1_3	Slain1	479.2104365115115	515.6769094474356	627.6453346789506	675.348095065403	605.4122594404498	390.78155422199654
Il12b_1	Il12b	203.15245855530745	220.41029194124263	132.771128489778	271.83062860414253	120.04755913690971	72.36695448555491
Acap3_3	Acap3	473.4762945361601	468.2679032563004	591.4350269090111	428.88832513098043	687.16878678369	626.8091596210371
Yipf2_1	Yipf2	546.3818139370567	528.9847006589823	463.0530266337712	794.9535716512257	440.8643120027891	991.9839453327604
Slc4a1ap_2	Slc4a1ap	479.2104365115115	471.5948510591871	380.7568726111815	484.4625869789385	459.4923815240337	443.1084290038593
Tmem194b_4	Tmem194b	703.6611366895528	731.9285166350699	681.4121553070424	550.9100739710622	478.12045104527834	608.9957554399775
Bzrap1_4	Bzrap1	733.9701728449818	651.2500324150678	482.80410359919273	350.35947686756145	611.6216159475314	439.7684157199106
Calml3_2	Calml3	532.4560405683461	503.2008551866105	629.8398987862196	1228.6744412907242	506.0625553271453	1321.5319226823642
Ube2dnl2_4	Ube2dnl2	413.67738536463816	476.5852727635171	605.69969360626	595.6111106748546	621.970543459334	334.00132839486884
Fam89b_4	Fam89b	766.7366984184184	769.356679417545	693.4822578970222	375.73033553728146	546.4233726231753	381.8748521314667
Eif2ak4_5	Eif2ak4	1222.1914038891882	1127.0035682278633	1268.4580540015154	1562.1200123784724	1288.4414752194189	1288.1317898428774
Man2b1_2	Man2b1	408.76240652862265	348.4977823523799	546.4464627099954	387.8116968085767	515.3765900877676	329.5479773496039
Urb1_2	Urb1	701.203647271545	714.4620406699148	647.396411644372	863.8173308976085	680.9594302766085	1367.1787708963298
Psmd4_1	Psmd4	301.4520352756175	214.58813328619095	3.291846160903587	14.497633525554267	24.83742602832615	15.586728658427212
Gm5108_5	Gm5108	244.1106155221033	190.4677617152625	337.9628725194349	188.4692358322055	331.16568037768195	337.3413416788175
Arpc2_3	Arpc2	711.033604943576	663.7260866758929	551.932872978168	473.5893618347728	625.0752217128747	430.8617136293808
Fcna_5	Fcna	714.3102575009198	715.2937776206364	526.6953857445739	369.68965490163384	485.36470030354013	440.88175348122684
Dock2_5	Dock2	603.723233690571	684.5195104439347	817.475129957724	1158.602545917212	714.0759983143768	1300.378505217356
Abce1_5	Abce1	481.66792592951924	367.6277322189783	93.26897455893496	4.832544508518089	42.4306027983905	43.420172691332944
Cacna2d3_3	Cacna2d3	503.785330691589	455.79184899547533	374.1731802893744	582.3216132764297	683.029215778969	871.7434671106076
Ccdc175_3	Ccdc175	594.7124391578758	598.8506045196026	906.3549763021209	664.4748699212373	825.8444154418444	728.122895900814
Olfr1301_3	Olfr1301	1599.0064479837101	1573.6463107654001	1560.3350802683	1080.073697653793	1701.363682940341	1685.5933706327714
Swt1_1	Swt1	532.4560405683461	449.96969034042365	629.8398987862196	341.9025239776548	616.7960797034326	532.1754499091577
Dock3_1	Dock3	665.1604691407647	642.9326629078512	751.6382067396523	659.6423254127192	900.3566935268228	950.79044816406
Uvrag_4	Uvrag	1014.1239664978654	1103.7149336076566	860.2691300494706	852.9441057534427	785.4835981458144	723.6695448555491
Mylk2_5	Mylk2	480.84876279018334	479.9122205664038	539.8627703881882	364.85711039311576	394.2941381996776	632.3758484276183
Myot_4	Myot	950.2292416296639	902.4345915330123	985.3592841638069	1006.3773938988921	918.9847630480674	996.4372963780253
EGFP_29	EGFP	630.7556172886561	708.6398820148631	822.9615402258967	729.7142207862315	866.2052327378744	789.3564727732066
Zfand4_5	Zfand4	981.3574409244287	1045.4933470571395	1172.9945153353115	1130.815414993233	931.4034760622305	916.2769775632568
Vmn2r120_4	Vmn2r120	399.75161199592753	342.67562369732815	354.42210332395285	651.1853725228125	567.1212276467803	841.6833475550694
Rsl24d1_3	Rsl24d1	465.2846631428009	383.43073428269	82.29615402258966	16.913905779813312	91.07056210386254	26.720106271589508
Jak3_5	Jak3	978.080788367085	937.3675434633225	1027.056002201919	943.554315288157	908.635835536265	652.4159281313105
Adamts16_4	Adamts16	425.9648324546769	469.09964020702205	582.6567704799348	560.5751629880983	493.6438423129822	575.5956226004906
Onecut2_5	Onecut2	315.37780864432807	386.7576820855767	273.2232313549977	384.1872884271881	283.56061382339016	418.6149982549023
Usp4_2	Usp4	470.19964197881643	422.5223709666085	472.92856511648193	315.32352918080534	511.23701908304656	298.3745200327495
Sgcd_4	Sgcd	539.8285088223694	676.2021409367179	576.0730781581277	629.4389222344811	491.57405681062164	543.3088275223199
Ptcd2_3	Ptcd2	980.5382777850928	1064.623296923738	1208.1075410516164	1669.644127693	1354.6746112949552	2661.9905873071043
Vmn1r49_3	Vmn1r49	1002.6556825471625	963.1513889356942	1046.8070791673406	1190.0140852225795	1262.5691564399126	1357.1587310444836
Mbd6_4	Mbd6	812.6098342212298	884.9681155678572	926.1060532675424	1186.389676841191	1017.2995744101918	1099.9777081804345
8030411F24Rik_5	8030411F24Rik	1137.8176005375888	1003.906499521056	1163.1189768526006	2061.080232882965	1199.440698617917	1612.1130783859003
Olfr177_1	Olfr177	1053.4437971859893	1045.4933470571395	1245.4151308751902	1507.753886657644	1087.6722814904492	1343.798677908689
Polr3g_4	Polr3g	386.64500176655287	427.51279267093855	405.9943598447757	402.30933033413095	490.5391640594414	411.93497168700486
Prkag1_3	Prkag1	1322.9484700275061	1203.5233676942569	1260.7770796260738	1414.7274048686706	1110.4399220164148	1373.858797464227
Wdfy2_1	Wdfy2	662.7029797227569	623.8027130412528	576.0730781581277	274.24690085840155	550.5629436278963	310.621235407228
Pdhb_3	Pdhb	566.0417292811187	525.6577528560956	450.9829240437914	143.76819912841316	357.0379991571884	133.60053135794752
4931409K22Rik_1	4931409K22Rik	807.6948553852143	710.3033559163065	1027.056002201919	1251.629027706185	773.0648851316513	1262.5250213326042
Gm5434_1	Gm5434	587.3399709038525	567.2446003921791	532.1817960127465	1128.399142738974	476.05066554291784	918.5036530858893
Klf3_4	Klf3	425.14566931534097	438.32537303032024	356.6166674312219	316.5316653079349	373.59628317607246	666.8893190284214
Recql5_1	Recql5	1154.2008633243072	1077.9310881352847	1030.3478483628226	1363.9856875292307	914.8451920433464	1190.1580668470492
Pnkp_4	Pnkp	316.196971783664	327.7043585843381	74.61517964714797	9.665089017036179	76.58206358733895	5.566688806581147
Dll4_2	Dll4	1211.5422830778214	1122.0131465235334	905.2576942484864	794.9535716512257	669.5756100136257	596.749040065499
Prr13_2	Prr13	781.481634926465	814.2704747565152	907.4522583557554	852.9441057534427	1020.4042526637326	1006.4573362298714
Bok_4	Bok	483.3062522081911	459.118796798362	581.5594884263003	535.2043043183784	461.56216702639426	401.9149318351588
Tprgl_3	Tprgl	856.0254806060334	727.7698318814615	694.5795399506568	242.83536155303398	881.7286240055782	370.7414745183044
Clec1b_4	Clec1b	1695.6676984253484	1729.1811205503525	1565.8214905364728	2638.5693016508767	1374.33757356738	1670.0066419743441
Slc12a3_5	Slc12a3	998.559866850483	1041.3346623035313	945.8571302329639	1089.738786670829	1118.7190640258568	1498.5526267316448
Sh2d1a_4	Sh2d1a	617.6490070592815	632.9518194991911	566.1975396754169	691.0538647180867	677.8547520230678	522.1554100573115
Adhfe1_4	Adhfe1	156.46015961316016	203.7755529268092	127.28471822160536	177.5960106880398	166.61773294002123	152.52727330032343
Tulp2_1	Tulp2	1019.0389453338809	985.6082866051793	984.2620021101724	949.5949959238045	871.3796964937757	877.3101559171888
Htr3a_4	Htr3a	858.4829700240412	946.5166499212609	925.0087712139078	1022.0831635515759	805.1465604182392	1044.310820114623
Rps7_3	Rps7	792.9499188771678	874.1555352084755	246.888462067769	53.157989593698986	251.47893853680225	135.82720688057998
Kif13b_4	Kif13b	722.5018888942789	736.9189383393999	847.1017454058563	855.3603780077018	827.9142009442049	435.3150646746457
2310061N02Rik_2	2310061N02Rik	1166.488310414346	1304.9952756823006	1290.403695074206	1240.7558025620194	1072.1488902227454	1183.4780402791519
Cul4b_3	Cul4b	1623.5813421637877	1515.4247242148833	1704.0790292944234	1971.6781594753804	1646.5143671277876	1839.2339816944109
Rell2_2	Rell2	1415.5139047724647	1514.5929872641616	1335.3922592732217	2888.653479966688	1682.7356134190966	2572.923566401806
Rbx1_2	Rbx1	1037.879697538607	1094.5658271497182	154.71676956246858	126.85429334859984	289.7699703304717	285.01446689695473
Serpina3f_2	Serpina3f	322.75027689835133	346.83430845093653	326.99005198308964	448.21850316505277	379.805639683154	464.26184646886765
2610305D13Rik_3	2610305D13Rik	759.3642301643952	709.4716189655848	556.3220011927061	526.7473514284717	475.01577279173756	575.5956226004906
Arid4b_3	Arid4b	477.5721102328397	430.0080035231035	382.95143671845057	175.17973843378073	447.07366850987063	306.1678843619631
Zbed5_3	Zbed5	316.196971783664	257.8384547237178	278.70964162317034	241.62722542590447	416.02688597446297	446.448442287808
Plekhm2_1	Plekhm2	887.9728430401342	998.0843408660044	852.5881556740289	1476.3423473522762	751.3321373568659	1585.3929721143106
Prss36_3	Prss36	135.16191799042633	176.3282335529941	193.1216414396771	123.22988496721128	279.42104281866915	167.00066419743442
Elmo1_5	Elmo1	1046.890492071302	1068.7819816773463	1032.5424124700917	396.26864969848333	907.6009427850846	695.8361008226434
Raly_3	Raly	640.5855749606872	569.7398112443442	582.6567704799348	395.0605135713538	423.27113523272476	367.4014612343557
Bag3_1	Bag3	828.9930970079481	909.9202240895073	889.8957454976029	971.3414462121359	828.9490936953852	837.2299965098046
Nars_3	Nars	760.1833933037311	685.3512473946563	243.59661590686542	119.60547658582271	221.4670487525748	86.84034538266589
Olfr552_3	Olfr552	285.8879356282351	316.8917782249564	175.56512858152462	364.85711039311576	298.0491123399138	388.55487869936405
Rrm1_2	Rrm1	354.6976393324521	190.4677617152625	28.52933339449775	7.248816762777134	36.221246291308965	22.266755226324587
Sdr16c6_5	Sdr16c6	853.5679911880256	769.356679417545	1002.9157970219594	735.7549014218791	895.1822297709216	531.0621121478414
Vmn2r59_4	Vmn2r59	1334.416753978209	1324.9569624996209	1784.180619209744	2347.408495012662	1445.7451733988178	2108.6617199329385
Fam166a_2	Fam166a	1436.8121463951986	1377.356390395086	1487.9144647284213	1232.2988496721127	1447.8149589011784	1263.6383590939204
Slc16a13_2	Slc16a13	1268.0645396919997	1165.26346796106	1088.5037972054527	1505.3376144033848	1344.3256837831527	1720.1068412335744
Maml3_4	Maml3	1633.4112998358187	1595.2714714841636	2216.5097483417485	2576.9543591672714	2031.494470566843	2162.1019324761173
Dmkn_1	Dmkn	576.6908500924857	517.340383348879	426.84271886383175	698.302681480864	511.23701908304656	671.3426700736863
Arhgef39_1	Arhgef39	696.2886684355295	637.9422412035211	499.26333440371064	442.1778225294052	523.6557320972096	450.90179333307293
Mpg_2	Mpg	372.7192283978423	414.20500145939184	385.1460008257196	1098.1957395607358	618.8658652057932	1480.739222550585
Gpsm1_1	Gpsm1	489.85955732287846	457.4553228969187	365.39492386029815	181.22041906942835	381.87542518551453	95.74704747319574
Runx3_2	Runx3	857.6638068847052	825.083055115897	878.9229249612576	677.764367319662	788.5882763993552	961.9238257772222
Srek1_2	Srek1	855.2063174666974	758.5440990581633	670.4393347706972	1349.4880540036766	795.832525657617	1107.7710725096483
Mamdc4_3	Mamdc4	484.125415347527	479.0804836156821	483.90138565282723	380.56288004579955	485.36470030354013	366.2881234730395
E2f8_1	E2f8	1545.7608439268756	1404.8037097689012	1546.0704135710512	1500.5050698948667	1281.197225961157	1307.0585317852533
Ffar2_2	Ffar2	1274.6178448066871	1304.9952756823006	1149.9515922089863	1071.6167447638863	1428.1519966287535	1043.197482353307
Otx2_3	Otx2	481.66792592951924	533.1433854125906	701.163232272464	508.6253095215289	576.4352624074027	631.2625106663021
4930452B06Rik_5	4930452B06Rik	818.3439761965811	936.5358065126007	1043.515233006437	1937.850347915754	1095.9514234998912	1766.8670272088561
Olfr1100_4	Olfr1100	368.6234127011627	341.01214979588485	336.8655904658004	375.73033553728146	344.6192861430253	276.1077648064249
Speer2_1	Speer2	1430.2588412805112	1371.5342317400343	1767.721388405226	2114.2382224766643	1774.8410682741394	2122.021773068733
Dolpp1_1	Dolpp1	513.61528836362	570.5715481950658	298.4607185885919	111.14852369591605	475.01577279173756	177.02070404928048
Olfr1368_3	Olfr1368	778.2049823691212	710.3033559163065	756.0273349541905	782.8722103799305	793.7627401552564	948.5637726414275
Rnf225_4	Rnf225	792.1307557378318	881.6411677649705	847.1017454058563	1374.8589126733964	811.3559169253208	1238.0315905836471
Snrpc_2	Snrpc	679.9054056488112	701.9859864090897	279.8069236768049	286.3282621296968	290.804863081652	290.5811557035359
Ahcyl2_2	Ahcyl2	553.7542821910799	506.5278029894972	414.77261627385195	569.032115878005	358.0728919083686	485.415263933876
Tbl1x_5	Tbl1x	688.0970370421704	711.1350928670281	324.7954878758206	188.4692358322055	341.5146078894845	247.16098301220293
Cacnb2_3	Cacnb2	1082.9336702020823	1087.080194593223	1275.0417463233225	1038.9970693313892	1421.942640121672	1264.7516968552366
2310022A10Rik_3	2310022A10Rik	375.17671781585005	323.54567383072975	336.8655904658004	438.5534141480166	464.666845279935	421.95501153885095
Mmp11_4	Mmp11	272.7813253988604	350.99299320454486	415.86989832748645	825.1569748294637	398.4337092043986	700.2894518679083
Fam160a1_2	Fam160a1	109.7678606710129	109.78927749526048	141.54938491885423	171.55533005239218	80.72163459205998	207.08082360481868
Tmem247_2	Tmem247	2126.5475097160406	2159.1891240734562	2256.011902272591	2378.8200343180297	2013.9012937967784	2452.6830881796536
Klk11_5	Klk11	1038.698860677943	1065.4550338744596	1227.8586180170378	1374.8589126733964	1433.3264603846549	1156.7579340075624
Kcnip1_1	Kcnip1	899.441126990837	807.6165791507419	1151.0488742626208	909.7265037285304	1233.5921594068652	1341.5720023860565
